seed,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
6544,0.8698325171743503,-728.8731801974118,0.7473107526251218,0.06674991991345061,0.00022245738990071584,6428.318503489132,0.13125789344871755,0.012025852424539267,11.519032224828887,1.8873496872751259,0.9090514171690429
8641,0.8705793904380084,-660.6322807975329,0.7492928401532452,0.062076658201077474,0.00022125372015865144,5918.50139584049,0.1253964777667575,0.0120842305203727,9.505428463065346,1.9045315120481259,0.89926435692261
2475,0.8727218029394027,-603.0155911467078,0.7205985104651188,0.056481983431876596,0.0002254517516186591,5293.054223503396,0.12549628541467045,0.012060161871075356,10.275463816105358,2.097437077469388,0.9068283125175826
9125,0.8617088620748744,-409.935912857901,0.753265098278738,0.06418804901990927,0.00022983811894478428,3693.6765340088123,0.13009982128964634,0.012229469114077985,8.375504063450135,1.8685979642887414,0.8774647667198169
2568,0.8799178358044834,-503.9574701184203,0.7644572386581617,0.055179011088985014,0.00021528735381526345,4455.819216723975,0.1227520276025133,0.01191616511225881,8.330951670967087,1.7400669080856552,0.8707193768093158
4349,0.8705482044184567,-845.3762900407056,0.7504228852619578,0.07011365412892669,0.00022002710576482276,7379.687790041612,0.13304670229112842,0.011938098276998784,12.059400184899657,1.842097428810254,0.8782976429534347
2985,0.8700169237717041,-424.94927443216676,0.7325549803662114,0.05601455985583711,0.00022333977933662317,3636.186257988479,0.12557114740502168,0.012140775005039791,7.914238107252825,1.976506311539207,0.9061585774126528
4737,0.8743045837799697,-654.8219373871028,0.7597992509132846,0.06745639416360953,0.00022238148533724884,5850.037949623316,0.13071926659445507,0.011995923333470852,10.363624161395558,1.802023058860372,0.8841556716011518
6406,0.8752497771002301,-679.1022218453758,0.7263121933603823,0.061596652194826164,0.00022611599240223115,5915.812685039396,0.12647787203308314,0.012176246703072512,10.014731206346116,2.067786762049282,0.9294392994822308
7972,0.864942797786734,-590.8087710593497,0.7052324865068703,0.06978704956775887,0.0002135526564290043,5270.2015038604195,0.13242059023169908,0.011853432943749296,10.325587305091268,2.2563458291930374,0.9385026010146131
2766,0.8739436150941282,-547.1635495195918,0.7125564496324484,0.05946985838563147,0.00023500695333715808,4937.946889403986,0.12421704828983839,0.012353113867161892,8.72393144146804,2.2492248859939856,0.9586669457724872
8369,0.8742154641696022,-733.6345597262057,0.7429275389007891,0.06531259900449764,0.00022605766273221028,6580.255957937922,0.1300905547040087,0.012105913537019234,11.493237194295986,1.959359250187463,0.9129765032464456
2398,0.8638984801982154,-769.3018304066571,0.7402944792133107,0.06208432565102582,0.00023563562553356558,6700.19064965686,0.12674475537747723,0.01229366547310632,10.49235192200296,1.9159793969984398,0.9069743276491636
7079,0.8648506415188381,-733.8662516627433,0.7436255792199896,0.06448070798185616,0.0002374312284041525,6291.959965415845,0.1259648820491166,0.012368363071363145,10.389161249466655,1.8789256923236581,0.8882001444760634
3433,0.8729318720641581,-747.334702964211,0.7429390001618955,0.05486072020626874,0.0002421518376779424,6463.242534397287,0.12023440963413679,0.012546712536758094,9.363914678003905,1.895366342609034,0.8909441685534109
9707,0.8669290874289448,-826.4915377562239,0.7475402378978284,0.0684151171290476,0.0002325330295168462,7554.140268928527,0.12955322366720354,0.012351890389437096,11.4988182783647,1.945919492140787,0.8957776971946368
1596,0.8696515907475196,-904.8927111387453,0.7242620346250227,0.06797381325843553,0.00021752719062709957,7937.661117066885,0.12982506685081047,0.01193077524991183,12.626113701053795,2.06195929334422,0.9093055322779386
6850,0.8737151430942459,-777.3548069734866,0.7371145042973727,0.06015778775516109,0.00023087075427065707,6976.106233610671,0.1279757340262096,0.012224270712619006,10.452972742402803,2.0061517465422907,0.9027670256725664
8056,0.8750069490967732,-876.2060188984716,0.7329540439825032,0.06780019661984289,0.0002216407131200588,7686.412066595196,0.13120776426851322,0.012013244239955237,11.625821986560329,2.0050558364671383,0.9126182335127921
1469,0.8737477443136515,-727.1036172396203,0.7140632338038021,0.05579849496281232,0.00022327857652335145,6271.179134708777,0.12337092115261904,0.012138035722397888,10.618415974057479,2.105275229584078,0.9320992978066642
6907,0.8659293815327268,-912.1092168427608,0.7178704894925444,0.07349844654531747,0.00022626813967270207,7932.986186434424,0.13489125081789455,0.012184164375346062,11.897975763785732,2.1395666992218128,0.9385143347374911
