seed,loss,bestValidationScore,testR2,testR2Real,testR2RealNoOutiler,mseRotTrans,mseAxLength,mseMElong,maeRotTrans,maeAxLength,maeMElong,mseMElongNoOutiler,maeMElongNoOutiler
1213,0.012839374718355846,0.9733764112440947,0.974973980850833,0.952622105883948,0.9526221058839477,0.001730028542395061,2.3363331420191448e-06,0.393174487237003,0.025809301774431984,0.0011815261922505425,0.2682325524673325,0.393174487237003,0.2682325524673325
584,0.013523579055446704,0.9741370990114612,0.9735222256787489,0.9552184243691905,0.9552184243691907,0.0012917735184238433,4.188601442376936e-06,0.36966589558138574,0.022201011159060372,0.0016000256620382317,0.2951023745942789,0.36966589558138574,0.2951023745942789
5673,0.013059731334679277,0.97128196186202,0.9768565495085296,0.9592008575831527,0.9592008575831527,0.0015180093659446822,2.805538251856135e-06,0.34375679400152087,0.02806750536865296,0.0013260900083332053,0.2777329170692384,0.34375679400152087,0.2777329170692384
2233,0.013455676214895481,0.9741689557191622,0.9755915025762917,0.9531343344500045,0.9531343344500046,0.001696156684287406,4.6200489408407665e-06,0.3868909991164442,0.02604018865770328,0.0016272457192759067,0.29002891750525145,0.3868909991164442,0.29002891750525145
2813,0.012926026841746204,0.9731203974102662,0.9744397837153952,0.9581508548388458,0.9596820409388429,0.0011185518224113766,1.7241632558333567e-06,0.3561932682712459,0.02130647778030571,0.0010094409891621752,0.28217047922855637,0.342395005391732,0.28023597343695666
8088,0.013508444800813754,0.973603833544439,0.9732382575378405,0.9617807827209627,0.9617807827209625,0.00184194182332818,3.459174241673301e-06,0.3016098692106015,0.025878534767189612,0.001511346644469516,0.2724040198066413,0.3016098692106015,0.2724040198066413
5907,0.013054563141692004,0.9757182374037345,0.97360545261248,0.9555938916324908,0.9555938916324909,0.0013870797869450153,2.8987640775897913e-06,0.3673382157485934,0.021767365804812002,0.0012674084826335744,0.28202614320612046,0.3673382157485934,0.28202614320612046
517,0.01376861341580539,0.9740920125088482,0.9694726612697989,0.962700357405883,0.9627003574058829,0.0022327051568565197,2.495080309010906e-06,0.30214501303398156,0.027914408003928477,0.0011765842062595746,0.2745530067972645,0.30214501303398156,0.2745530067972645
5746,0.013542078757792031,0.9762234154790922,0.9775186337149865,0.9604482280418661,0.9604482280418661,0.001613071564961718,2.09503938100682e-06,0.3295584856544684,0.026103125889698566,0.0010499917671402594,0.2869056765602034,0.3295584856544684,0.2869056765602034
8317,0.01333990562303068,0.9742181256206673,0.9709912707531544,0.9703556919263576,0.9703556919263576,0.002059142193814089,2.1637025367519908e-06,0.2290336974963709,0.027314149423690374,0.001145010974839902,0.25569227435262437,0.2290336974963709,0.25569227435262437
2667,0.013940162381960964,0.97258804579874,0.9745431800729897,0.9496844112677962,0.9496844112677963,0.0013104543992502142,3.4574159677019647e-06,0.44536002909091366,0.02408285999163601,0.0014951438474549632,0.33156110957370905,0.44536002909091366,0.33156110957370905
3702,0.013172557301048183,0.9769047052812544,0.9730363484313536,0.9364100547226984,0.9490493846200208,0.002016728168302712,3.1158295531631905e-06,0.5377344777290872,0.028226487124043645,0.0012896662926294477,0.3159509050700467,0.4249798069313812,0.3049240168491994
4100,0.013553826570190403,0.973181308391815,0.9743184855075956,0.9565123927396444,0.9565123927396443,0.0017970176208020668,3.4998144363423654e-06,0.3610756866279924,0.027289449845805093,0.0015156717957028974,0.31669255704797,0.3610756866279924,0.31669255704797
3104,0.012844915500386836,0.9751784839044527,0.9761448160186491,0.9608262731468683,0.9608262731468683,0.0016623557733108749,3.9235797695559024e-06,0.33572687530403517,0.025299079985809932,0.0016200576611172738,0.27245120372320547,0.33572687530403517,0.27245120372320547
1131,0.01249973789493874,0.9730384926460797,0.9734275948635368,0.9519916723496751,0.9519916723496752,0.0012243429257590712,3.5474997652017825e-06,0.42130825497852165,0.022929626665286546,0.0015258894916641648,0.3113432838121415,0.42130825497852165,0.3113432838121415
9770,0.014385945721439478,0.9754449493871862,0.9748467618339302,0.6967883554987319,0.9500834181740155,0.001653441257736879,4.691248515010084e-06,2.683992211088059,0.02386217276132938,0.0018176335450655044,0.34551832016502765,0.42585599458711093,0.31990789704706285
